channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,psr_ci95_low,psr_ci95_high,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,median_decode_seconds,p95_decode_seconds,total_decode_seconds,snr_db,seed,status
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,620,0.364705882353,0,0.0122340972,0.0121282165,0.0125586678,0.122340972,0,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,327,0.192352941176,0,0.0029637454,0.0029162085,0.00317578345,0.029637454,5,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,474,0.278823529412,0,0.0031285071,0.002919171,0.00408342385,0.031285071,5,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,443,0.260588235294,0,0.0103663541,0.011320821,0.0121488669,0.103663541,5,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,527,0.31,0,0.1080850751,0.066400076,0.29484437195,1.080850751,5,1,ok
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,523,0.307647058824,0,0.0122046216,0.012159801,0.01240418625,0.122046216,5,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,256,0.150588235294,0,0.0030077486,0.0030038995,0.00304005625,0.030077486,10,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,425,0.25,0,0.002950513,0.0029421485,0.00301118435,0.02950513,10,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,395,0.232352941176,0,0.0099595007,0.009979375,0.01145837175,0.099595007,10,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,470,0.276470588235,0,0.0678276613,0.0648916995,0.0818094635,0.678276613,10,1,ok
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,477,0.280588235294,0,0.0122485081,0.0121817095,0.0125384941,0.122485081,10,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,207,0.121764705882,0,0.0032105198,0.0029993355,0.00410938665,0.032105198,15,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,397,0.233529411765,0,0.0031175588,0.0029115985,0.00400718195,0.031175588,15,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,348,0.204705882353,0,0.01192407,0.011353185,0.0172222262,0.1192407,15,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,435,0.255882352941,0,0.0685151313,0.0658915085,0.0782825203,0.685151313,15,1,ok
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,437,0.257058823529,0,0.0121182083,0.012082009,0.01236417265,0.121182083,15,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,236,0.138823529412,0,0.0032548125,0.003012725,0.00431771965,0.032548125,20,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,376,0.221176470588,0,0.0032165043,0.0030115415,0.00419897635,0.032165043,20,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,362,0.212941176471,0,0.0111444111,0.0114346565,0.015888594,0.111444111,20,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,446,0.262352941176,0,0.0663951121,0.0654627275,0.07049703205,0.663951121,20,1,ok
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,447,0.262941176471,0,0.0125337868,0.0124737595,0.0128865363,0.125337868,20,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,216,0.127058823529,0,0.0030270907,0.0029763685,0.0032326862,0.030270907,25,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,345,0.202941176471,0,0.0030122279,0.0029782995,0.003205779,0.030122279,25,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,306,0.18,0,0.0110975072,0.011466458,0.0117100926,0.110975072,25,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,398,0.234117647059,0,0.0656643482,0.0653444215,0.06747117925,0.656643482,25,1,ok
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,402,0.236470588235,0,0.0125158314,0.012322431,0.01318856995,0.125158314,25,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,204,0.12,0,0.0031692526,0.003008244,0.003941106,0.031692526,30,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,340,0.2,0,0.003174846,0.003002268,0.00400125965,0.03174846,30,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,309,0.181764705882,0,0.0105575107,0.0113165995,0.01158432035,0.105575107,30,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,375,0.220588235294,0,0.0711290615,0.0665065295,0.09188236205,0.711290615,30,1,ok
red3,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,375,0.220588235294,0,0.0134002849,0.012402077,0.0174301448,0.134002849,30,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,412,0.242352941176,0,0.0029644402,0.0029433955,0.00304979345,0.029644402,0,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,527,0.31,0,0.0030091667,0.003011275,0.00306607335,0.030091667,0,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,520,0.305882352941,0,0.0098192058,0.008786746,0.0118343163,0.098192058,0,1,ok
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,582,0.342352941176,0,0.0721557719,0.0668395235,0.08982594495,0.721557719,0,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,580,0.341176470588,0,0.0138087521,0.0125115205,0.01958530035,0.138087521,0,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,287,0.168823529412,0,0.003091284,0.0030632175,0.0032151626,0.03091284,5,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,443,0.260588235294,0,0.0030727322,0.0030607725,0.00313398985,0.030727322,5,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,402,0.236470588235,0,0.0109671811,0.011470174,0.01184861845,0.109671811,5,1,ok
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,486,0.285882352941,0,0.0666202962,0.0660459355,0.06944275215,0.666202962,5,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,483,0.284117647059,0,0.0126822481,0.012613165,0.01298824475,0.126822481,5,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,211,0.124117647059,0,0.0029704389,0.002963361,0.0030416847,0.029704389,10,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,358,0.210588235294,0,0.0030883107,0.002944918,0.0037204533,0.030883107,10,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,336,0.197647058824,0,0.0102813812,0.009978451,0.0132005217,0.102813812,10,1,ok
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,430,0.252941176471,0,0.0696713935,0.0664879325,0.0843766207,0.696713935,10,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,428,0.251764705882,0,0.0126438883,0.0125458235,0.0137333376,0.126438883,10,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,190,0.111764705882,0,0.0029965234,0.00299315,0.00302700915,0.029965234,15,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,341,0.200588235294,0,0.0030319972,0.002963683,0.0033407929,0.030319972,15,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,305,0.179411764706,0,0.0107859173,0.011484523,0.0123725998,0.107859173,15,1,ok
